            240        583.355         -1.151
            241        578.755        -19.507
            242        729.755        -54.947
            243        663.055        -42.909
            244        817.355        -71.211
            245       1087.354        -85.711
            246       1043.755        -23.907
            247       1121.755        -49.127
            248       1054.755        -36.147
            249        904.755         -9.147
            250       1071.054       -107.429
            251        834.055        -70.549
            252       1089.354        -53.991
            253       1017.355        -66.511
            254        939.755        -16.347
            255        832.355         13.689
            256        871.355         53.229
            257        992.055        -32.969
            258        732.355         -1.611
            259        612.055        -45.169
            260        986.355        -36.571
            261        952.755        -40.867
            262       1099.054        -11.349
            263        834.055        103.151
            264        970.355        -73.331
            265        892.355        -65.011
            266        999.755        -53.747
            267       1179.354       -103.891
            268        817.055          6.131
            269        561.055        -53.629
            270        709.755        -16.447
            271        740.755        -18.487
            272        703.055        -30.909
            273        661.755        -15.127
            274        634.755        -21.947
            275        890.055        -33.689
            276        982.755         -3.667
            277        875.755        -49.687
            278       1017.054         -6.469
            279       1001.355        -51.271
            280       1059.054         44.251
            281       1191.354        -87.871
            282       1031.354        -52.871
            283       1173.354        -58.351
            284        807.355        -36.811
            285        838.755        -45.507
            286        614.055         12.251
            287        613.055        -11.309
            288        622.355        -42.211
            289        464.755         51.453
            290        603.755        -37.007
            291        673.355        -88.751
            292        716.055        -42.329
            293        672.355         21.389
            294        625.355        -84.631
            295        593.055        -29.509
            296        620.055         49.411
            297        760.355        -42.531
            298        759.055         42.251
            299        702.355        -61.411
            300        634.355         12.709
            301        702.755         -7.867
            302        547.355         49.589
            303        533.055         67.591
            304        697.755        -31.767
            305        629.055        -63.149
            306        668.055        -63.609
            307        655.755        -43.287
            308        683.355        -35.751
            309        652.055        -16.369
            310        615.055         35.111
            311        653.355          0.749
            312        473.055        -23.709
            313        621.355        -74.771
            314        581.055         21.171
            315        654.755         61.853
            316        590.355        -39.431
            317        861.055        -41.029
            318        822.355         53.089
            319        849.055        -39.949
            320        940.755        -30.187
            321        831.755        -58.527
            322        842.755         49.233
            323        731.055         29.571
            324        616.055         13.971
            325        664.355        -68.491
            326        762.055        -33.469
            327       1008.054       -158.209
            328        575.355        -43.331
            329        822.755        -16.267
            330        712.355        -22.511
            331        853.055        -35.209
            332        785.055        -54.389
            333        665.055         40.811
            334        757.755        -24.167
            335        590.055        -39.389
            336        657.055        -30.769
            337        478.755         10.193
            338        838.055        -56.809
            339        588.355          0.149
            340        733.355        -28.151
            341        578.055         14.591
            342        639.355        -35.991
            343        646.755        -47.327
            344        653.355         16.749
            345        713.355        -17.951
            346        732.055        -34.569
            347        915.755         -6.687
            348        871.055        -11.429
            349       1031.354         12.829
            350       1021.355         -5.771
            351       1271.354        -13.471
            352        983.755         58.193
            353        999.755        -29.747
            354       1127.054          6.731
            355       1166.054        -51.329
            356        967.355        -12.511
            357        731.755        -83.227
            358        624.755        -42.947
            359        588.055         25.191
            360        581.355        -91.871
            361        842.355        -32.011
            362        932.055        -39.969
            363        927.355         35.389
