              1        234.682       1127.599       0.827729       0.847421
              2        226.182        978.289       0.812215       0.847421
              3        440.682       1079.259       0.710066       0.847421
              4        330.682        927.159       0.737103       0.847421
              5        204.182        854.869       0.807203       0.847421
              6        326.682        805.719       0.711514       0.847421
              7        269.682       1138.699       0.808516       0.847421
              8        352.682       1054.579       0.749384       0.847421
              9        220.682        977.559       0.815828       0.847421
             10        240.182       1017.829       0.809078       0.847421
             11        322.682        997.779       0.755629       0.847421
             12        272.682       1060.279       0.795431       0.847421
             13        373.182        873.709       0.700710       0.847421
             14        184.182       1004.669       0.845076       0.847421
             15        194.682       1133.699       0.853444       0.847421
             16        255.682        898.659       0.778504       0.847421
             17        193.182       1035.409       0.842761       0.847421
             18        125.682        795.359       0.863544       0.847421
             19        194.182        779.769       0.800624       0.847421
             20         64.182        859.969       0.930550       0.847421
             21        155.182       1018.729       0.867808       0.847421
             22        269.682        901.699       0.769774       0.847421
             23        154.182       1129.869       0.879925       0.847421
             24        345.682        815.059       0.702189       0.847421
             25        208.182        981.809       0.825056       0.847421
             26        248.182       1101.709       0.816147       0.847421
             27        274.182       1041.069       0.791536       0.847421
             28        829.682        244.299       0.227471       0.166409
             29        911.682        264.819       0.225090       0.166409
             30        873.182        142.209       0.140053       0.166409
             31        786.182        189.389       0.194131       0.166409
             32        987.682        231.679       0.190000       0.166409
             33       1013.182         90.109       0.081673       0.166409
             34        994.182        212.269       0.175945       0.166409
             35       1033.682         26.739       0.025215       0.166409
             36       1043.182        134.409       0.114139       0.166409
             37        892.182        213.549       0.193129       0.166409
             38       1091.682        216.619       0.165573       0.166409
             39        861.182        137.889       0.138017       0.166409
             40        928.682        115.439       0.110561       0.166409
             41        835.182         58.529       0.065490       0.166409
             42        836.182        264.389       0.240229       0.166409
             43        934.682        148.599       0.137175       0.166409
             44       1028.182        237.009       0.187331       0.166409
             45        152.182        856.649       0.849150       0.847421
             46        215.682       1247.259       0.852570       0.847421
             47        172.682        843.779       0.830114       0.847421
             48        176.182        937.289       0.841772       0.847421
             49        285.182       1181.529       0.805564       0.847421
             50        179.682        869.299       0.828708       0.847421
             51        329.182       1224.369       0.788110       0.847421
             52        238.182       1092.609       0.821022       0.847421
             53        244.682       1002.699       0.803843       0.847421
             54        174.682       1008.499       0.852362       0.847421
             55        360.182        852.029       0.702872       0.847421
             56        349.682       1021.499       0.744978       0.847421
             57        227.182        837.649       0.786650       0.847421
             58        319.682        954.199       0.749049       0.847421
             59        183.182       1162.809       0.863905       0.847421
             60        239.182       1084.969       0.819370       0.847421
             61        107.682        832.379       0.885452       0.847421
             62        257.182        975.449       0.791355       0.847421
             63        102.682       1050.079       0.910925       0.847421
             64        116.682       1154.619       0.908218       0.847421
             65        110.682        825.959       0.881831       0.847421
             66        153.182        976.509       0.864404       0.847421
             67        120.682       1020.559       0.894254       0.847421
             68        143.682       1170.339       0.890655       0.847421
             69        118.682        745.339       0.862640       0.847421
             70        130.182        834.729       0.865084       0.847421
             71        106.182       1047.589       0.907970       0.847421
             72        174.682        907.499       0.838583       0.847421
             73        175.682        894.359       0.835818       0.847421
             74        284.682        968.599       0.772851       0.847421
             75        156.682        780.519       0.832819       0.847421
             76        330.182        825.729       0.714353       0.847421
             77         30.182        761.229       0.961863       0.847421
             78        226.182       1076.789       0.826411       0.847421
             79        301.182        858.789       0.740354       0.847421
             80         58.682        843.239       0.934937       0.847421
             81        174.182       1010.069       0.852918       0.847421
             82         59.682        756.599       0.926885       0.847421
             83        187.682       1169.179       0.861679       0.847421
             84        132.182        959.949       0.878969       0.847421
             85         98.682        773.139       0.886809       0.847421
             86        116.682       1236.119       0.913748       0.847421
             87        163.682        975.039       0.856258       0.847421
             88         54.682        827.799       0.938036       0.847421
             89         78.182        877.009       0.918150       0.847421
             90        150.182       1110.429       0.880866       0.847421
             91        108.182       1157.309       0.914514       0.847421
             92        178.682       1155.939       0.866118       0.847421
             93        119.682        897.699       0.882363       0.847421
             94        126.682       1260.719       0.908691       0.847421
             95        210.182       1099.529       0.839520       0.847421
             96        168.682       1221.339       0.878648       0.847421
             97         21.682       1114.419       0.980915       0.847421
             98        172.182       1145.849       0.869364       0.847421
             99         77.682        925.079       0.922532       0.847421
            100        176.682        901.719       0.836163       0.847421
            101        168.182        990.409       0.854839       0.847421
            102         75.682        891.359       0.921739       0.847421
            103        177.182        891.149       0.834151       0.847421
            104        155.182        955.229       0.860248       0.847421
            105        136.682       1053.819       0.885190       0.847421
            106         41.182        942.189       0.958122       0.847421
            107        157.682        819.379       0.838616       0.847421
            108        211.682        891.319       0.808085       0.847421
            109        230.682       1246.159       0.843800       0.847421
            110        179.182       1144.869       0.864671       0.847421
            111        110.682       1245.459       0.918385       0.847421
            112         95.682        973.059       0.910472       0.847421
            113        159.182        939.169       0.855072       0.847421
            114        151.682       1000.719       0.868377       0.847421
            115         96.682        935.419       0.906325       0.847421
            116        204.182       1122.369       0.846081       0.847421
            117         68.682        834.839       0.923984       0.847421
            118        141.682       1180.619       0.892852       0.847421
            119        197.182        926.349       0.824498       0.847421
            120        249.682        875.999       0.778195       0.847421
            121        147.682       1244.779       0.893942       0.847421
            122        168.182       1079.409       0.865195       0.847421
            123        210.182        989.529       0.824806       0.847421
            124        149.182       1206.569       0.889964       0.847421
            125        290.682       1154.759       0.798897       0.847421
            126        354.182       1208.869       0.773403       0.847421
            127        168.682       1046.339       0.861169       0.847421
            128        250.682       1180.859       0.824887       0.847421
            129         97.682       1182.779       0.923713       0.847421
            130        208.682       1008.739       0.828587       0.847421
            131         90.182        964.829       0.914520       0.847421
            132         95.182       1016.629       0.914390       0.847421
            133         76.182       1059.289       0.932907       0.847421
            134         74.182       1168.069       0.940284       0.847421
            135        228.682        922.939       0.801426       0.847421
            136        212.682        944.679       0.816235       0.847421
            137        162.182        730.249       0.818269       0.847421
            138        129.182        875.869       0.871467       0.847421
            139        132.182        922.949       0.874725       0.847421
            140        799.182        230.569       0.223908       0.166409
            141        779.682        278.799       0.263395       0.166409
            142        938.682        168.539       0.152218       0.166409
            143        894.682        207.699       0.188409       0.166409
            144       1000.182        133.429       0.117703       0.166409
            145        731.682        140.019       0.160627       0.166409
            146        854.182        110.369       0.114425       0.166409
            147        944.682        143.199       0.131631       0.166409
            148        747.182        115.349       0.133733       0.166409
            149        938.182        107.609       0.102897       0.166409
            150        759.682        217.599       0.222658       0.166409
            151        940.182        110.829       0.105450       0.166409
            152        949.182        209.569       0.180858       0.166409
            153        795.182         82.129       0.093614       0.166409
            154        828.682        144.939       0.148866       0.166409
            155        869.182        251.269       0.224257       0.166409
            156        769.682        156.199       0.168703       0.166409
            157        804.682        102.799       0.113280       0.166409
            158        945.182         33.129       0.033863       0.166409
            159        605.182         93.729       0.134107       0.166409
            160        918.182        208.409       0.184991       0.166409
            161        699.682        155.999       0.182310       0.166409
            162        739.682        165.899       0.183196       0.166409
            163        844.182        167.769       0.165788       0.166409
            164        964.682         58.899       0.057542       0.166409
            165        696.182        103.489       0.129414       0.166409
            166        757.182        330.449       0.303825       0.166409
            167        816.182         91.189       0.100498       0.166409
            168        718.182        186.909       0.206509       0.166409
            169        801.182        136.289       0.145379       0.166409
            170        675.182        158.429       0.190051       0.166409
            171        920.682        162.559       0.150067       0.166409
            172        543.682        255.839       0.319990       0.166409
            173        648.182        208.709       0.243565       0.166409
            174        156.182        732.089       0.824173       0.847421
            175        255.182       1061.729       0.806227       0.847421
            176        235.682        961.959       0.803211       0.847421
            177        116.182       1297.189       0.917798       0.847421
            178        200.682       1147.359       0.851131       0.847421
            179        205.682        974.159       0.825670       0.847421
            180         43.182        898.909       0.954164       0.847421
            181         69.182       1132.769       0.942442       0.847421
            182         64.182        720.469       0.918203       0.847421
            183        260.682        874.959       0.770454       0.847421
            184        124.682       1012.999       0.890407       0.847421
            185        266.182        658.689       0.712196       0.847421
            186         40.182        938.329       0.958936       0.847421
            187        248.182        759.209       0.753639       0.847421
            188        132.682       1145.879       0.896226       0.847421
            189        183.682        868.239       0.825384       0.847421
            190         14.182        888.469       0.984289       0.847421
            191        652.182        224.149       0.255781       0.166409
            192        693.182        293.909       0.297753       0.166409
            193        909.682        -43.901      -0.050707       0.003041
            194        871.682        -26.081      -0.030843       0.003041
            195        929.682        -21.201      -0.023337       0.003041
            196        852.182        -55.351      -0.069464       0.003041
            197        663.682        -28.461      -0.044805       0.003041
            198        332.182         -1.051      -0.003174       0.003041
            199        490.182        -24.671      -0.052998       0.003041
            200        377.682         40.079       0.095938       0.003041
            201        591.182         32.689       0.052397       0.003041
            202        466.182         -9.811      -0.021498       0.003041
            203        384.182        -20.331      -0.055877       0.003041
            204        421.182         89.989       0.176045       0.003041
            205        503.182         92.509       0.155297       0.003041
            206        603.682         22.439       0.035838       0.003041
            207        416.182         -7.811      -0.019127       0.003041
            208        623.682         -1.361      -0.002187       0.003041
            209        451.182        -24.711      -0.057943       0.003041
            210        387.182         48.249       0.110807       0.003041
            211        476.682         34.219       0.066978       0.003041
            212        491.682         25.119       0.048605       0.003041
            213        510.682        206.459       0.287892       0.003041
            214        476.682         42.219       0.081362       0.003041
            215        454.682          9.299       0.020042       0.003041
            216        455.182         19.229       0.040532       0.003041
            217        493.182          7.909       0.015784       0.003041
            218        594.182         -9.231      -0.015781       0.003041
            219        532.682         48.379       0.083260       0.003041
            220        491.682        -40.881      -0.090685       0.003041
            221        337.182         22.249       0.061901       0.003041
            222        356.182         -4.911      -0.013981       0.003041
            223        412.182        -27.751      -0.072187       0.003041
            224        518.182        -22.591      -0.045584       0.003041
            225        585.182         -2.471      -0.004241       0.003041
            226        417.682         18.979       0.043464       0.003041
            227        597.682         44.279       0.068975       0.003041
            228        523.682         49.639       0.086582       0.003041
            229        564.182        -53.031      -0.103748       0.003041
            230        493.182        -13.091      -0.027268       0.003041
            231        416.182        -15.311      -0.038194       0.003041
            232        570.182         18.629       0.031638       0.003041
            233        413.682         70.039       0.144792       0.003041
            234        663.182          1.609       0.002420       0.003041
            235        622.682        -26.721      -0.044837       0.003041
            236        458.182        -10.191      -0.022748       0.003041
            237        510.682         22.959       0.043023       0.003041
            238        572.682        -27.221      -0.049905       0.003041
            239        367.682         10.979       0.028994       0.003041
            240        541.182        115.189       0.175494       0.003041
            241        658.682          8.739       0.013094       0.003041
            242        492.182        -39.951      -0.088342       0.003041
            243        433.682         -0.761      -0.001758       0.003041
            244        578.682         32.939       0.053855       0.003041
            245        355.682        -15.341      -0.045075       0.003041
            246        545.682        -21.941      -0.041893       0.003041
            247        664.682          4.399       0.006575       0.003041
            248        499.682        -77.501      -0.183573       0.003041
            249        528.182         55.009       0.094324       0.003041
            250        546.182         61.489       0.101188       0.003041
            251        430.682         25.659       0.056228       0.003041
            252        425.682        -34.141      -0.087196       0.003041
            253        474.182         53.069       0.100652       0.003041
            254        485.682        -53.541      -0.123897       0.003041
            255        513.182          4.609       0.008901       0.003041
            256        377.682        -41.921      -0.124854       0.003041
            257        536.682         13.319       0.024216       0.003041
            258        416.682          9.619       0.022564       0.003041
            259        618.682        -74.161      -0.136195       0.003041
            260        435.182        -38.471      -0.096975       0.003041
